 ,Label,Area,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,MALLAU_P10_R1_W_00001.jpg,22.482435989,11.458146117,14.949359953,4.428334590,14.952009947,4.428403678,27.984591979,8.470688986,2.598577896,10.908964999,3.623666255,8.374727398,3.418084578,176.945715677,0.360757419,10.930880338,2008,938,176.371252553,3.586232282,2.450122929,0.408142787,0.844271497
2,MALLAU_P10_R1_W_00001.jpg,24.051215584,9.091060608,8.825170555,8.765554977,8.825211161,8.765100591,27.762456931,3.020424957,6.547066388,10.120110995,4.176285905,7.970514032,3.842030597,169.618410238,0.392130930,10.130172119,716,2278,2.553809069,3.980470095,2.074557667,0.482030466,0.860258733
3,MALLAU_P10_R1_W_00001.jpg,22.141082818,65.971722849,0.765603606,13.813021596,0.746833877,13.783868057,104.065629514,0.000000000,6.614561918,1.763320715,15.093687845,16.716543201,1.686407403,89.323121725,0.025691774,15.139042539,20,5145,83.985980046,1.763320715,9.912517682,0.100882544,0.933282326
4,MALLAU_P10_R1_W_00001.jpg,15.926789438,12.761067422,16.253424451,13.952285625,16.253067161,13.952310258,21.657177035,11.718911357,12.279967948,7.597465570,3.404305783,6.307064531,3.215222871,173.319707089,0.426711561,7.763382020,2782,3014,167.542107052,3.337126116,1.961625922,0.509781191,0.862304353
5,MALLAU_P10_R1_W_00001.jpg,0.501512620,16.877778119,21.004917309,20.305061479,21.004925408,20.307534396,31.607566731,20.839244817,13.144754423,0.320603766,14.431387959,15.602276778,0.040926444,88.884283640,0.006308260,14.434408763,4940,6537,88.827785746,0.058225211,381.227280332,0.002623107,0.641097386
6,MALLAU_P10_R1_W_00001.jpg,26.506353159,14.115290622,9.909155711,19.094438098,9.910281312,19.094573544,29.066173754,3.446490489,16.869663972,10.833032528,4.404083318,8.355329288,4.039210888,172.041136296,0.394261267,10.932049181,817,4374,172.282630241,4.258819157,2.068554854,0.483429288,0.844779559
7,MALLAU_P10_R1_W_00001.jpg,8.080862777,14.781586855,15.099069002,23.816008757,15.099072912,23.815993319,17.073938380,11.136762412,22.632094826,6.652528153,2.434057542,5.541900835,1.856560474,165.713212810,0.348337457,6.882901170,2644,5480,164.464610677,1.964722419,2.985036530,0.335004276,0.843289881
8,MALLAU_P1_R1_W_00001.jpg,0.816759802,12.913226444,0.651754353,6.943607910,0.651033015,6.948390805,40.196851964,0.012655412,0.000000000,3.193382252,17.042621267,3.403119906,0.305581615,84.728576902,0.006352141,17.336895999,4,4040,79.428303872,2.495450898,11.136533534,0.089794548,0.037169055
9,MALLAU_P1_R1_W_00001.jpg,18.867174551,10.448457054,15.111615567,4.566166495,15.112594265,4.566351685,24.194854946,9.993556877,2.805282956,9.238450637,3.467582842,7.474150210,3.214068765,175.118774038,0.405014606,9.317993328,2369,931,172.508203011,3.467582842,2.325448133,0.430024642,0.882013765
10,MALLAU_P1_R1_W_00001.jpg,31.592501178,62.096043527,3.023224856,12.107344321,3.015695160,12.036950476,172.350313973,1.333036713,4.471578847,3.374776489,15.144309492,16.818999360,2.391629904,85.938765725,0.013365023,15.203268003,334,4617,77.533269736,2.312819863,7.032442325,0.142198109,0.911412752
11,MALLAU_P1_R1_W_00001.jpg,24.434210212,8.181831616,12.538159673,9.736270746,12.537035414,9.735646249,29.256189374,6.428949211,7.749330512,10.841469469,3.918959197,8.996082314,3.458238998,176.795193530,0.358734093,10.853678104,1524,2375,177.282162833,3.715562315,2.601347772,0.384416113,0.866535882
12,MALLAU_P1_R1_W_00001.jpg,17.040182333,6.980035875,15.406460002,15.268765574,15.407110925,15.268916688,23.985421577,10.567268880,13.621441602,9.192047461,3.109012840,7.885770227,2.751314503,177.551704187,0.372211159,9.201529773,2505,3699,177.398630540,3.097028022,2.866182771,0.348896103,0.875186909
13,MALLAU_P1_R1_W_00001.jpg,18.410702326,8.351874413,9.261801389,19.457125677,9.262519342,19.456528594,26.854526095,3.408524253,17.856786095,10.432277820,3.366339547,8.540469372,2.744724350,11.114608842,0.320808033,10.549019393,808,4836,8.531898542,3.042537790,3.111594566,0.321378630,0.865491230
14,MALLAU_P1_R1_W_00001.jpg,14.793643543,11.349283440,15.755812241,24.653706848,15.756216638,24.654009874,23.134459573,10.541958056,23.256428477,9.023308636,2.923400133,7.132574085,2.640821076,174.405776093,0.347349195,9.041797519,2499,5552,176.335290027,2.744978870,2.700892593,0.370247970,0.854253702
15,MALLAU_P2_R1_W_00002.jpg,12.901679976,15.327764283,14.935253888,3.257483485,14.936628284,3.256491821,21.917480411,10.141203348,1.759102245,8.031968043,2.876996956,6.138713253,2.675956420,177.112784646,0.337500853,8.046605250,2404,975,3.456417944,2.869587230,2.294025869,0.435914875,0.811561383
16,MALLAU_P2_R1_W_00002.jpg,18.728743400,17.268888926,8.224543020,7.387142760,8.224501276,7.387053703,28.196223148,2.374998954,5.197155792,10.381656173,3.859900609,7.940450161,3.003126553,171.911812738,0.296030614,10.597029919,572,1254,167.446453182,3.330708668,2.644061122,0.378206083,0.816447597
17,MALLAU_P2_R1_W_00002.jpg,31.076538617,61.833065083,1.172715822,14.430427238,1.164152397,14.363482523,205.861163969,0.000000000,6.690494389,21.024857524,20.894084935,13.256713865,2.984742545,92.362158631,0.009214964,29.596742906,0,1601,135.265630616,15.586625451,4.441493249,0.225149504,0.128601859
18,MALLAU_P2_R1_W_00002.jpg,16.333896960,17.846462885,16.039297468,13.203708580,16.041606288,13.204145009,25.625918749,10.077926289,11.360341355,9.744667111,3.480238254,7.406768506,2.807832257,165.572303702,0.312565317,9.899929981,2389,2897,169.839277072,3.070264164,2.637895653,0.379090052,0.802841842
19,MALLAU_P2_R1_W_00002.jpg,22.288411715,19.048017866,11.424706203,17.005731639,11.423692373,17.006007433,32.945215133,4.501108142,14.131876546,12.575260890,4.492671200,9.607699036,2.953723579,173.926695313,0.258050253,12.829120967,1067,3410,168.582917486,3.319529431,3.252741422,0.307432984,0.790368856
20,MALLAU_P2_R1_W_00002.jpg,25.232551677,19.792120043,12.971566869,22.048238695,12.973503285,22.048375299,33.200159597,5.391205440,20.387868461,13.515979837,3.315717900,10.488517675,3.063071790,177.454146679,0.287667429,13.549641577,1280,5007,175.482267790,3.290713993,3.424182779,0.292040485,0.844939056
21,MALLAU_P3_R1_W_00002.jpg,8.468608802,12.044101143,14.955765645,4.087509248,14.954035471,4.086878242,17.237268369,12.064825947,3.003551075,6.428949211,2.286411071,5.244134421,2.056119609,168.648345415,0.358166571,6.645021889,2861,732,165.063896817,2.229484865,2.550500661,0.392079883,0.875097461
22,MALLAU_P3_R1_W_00002.jpg,32.218457690,70.786763539,1.181495323,13.966168257,1.150700179,13.908679827,112.713863151,0.000000000,6.281302739,2.446712954,21.320150466,17.043381978,2.406905769,90.798424256,0.031868377,21.371240920,98,6543,85.573537586,2.247726402,7.081034164,0.141222310,0.800496794
23,MALLAU_P3_R1_W_00002.jpg,10.166939595,12.580600623,10.829531795,8.329151427,10.828557442,8.328847952,17.328348681,7.766204394,7.162963097,6.618780388,2.362343542,5.749716656,2.251406515,179.245677030,0.425486466,6.619124525,1841,1949,179.415742067,2.354892513,2.553833178,0.391568255,0.908905933
24,MALLAU_P3_R1_W_00002.jpg,6.357653882,18.883382513,15.949500220,13.820840504,15.949964988,13.821174452,14.703787623,13.334585600,12.587916302,5.395423911,2.286411071,4.675680057,1.731259675,14.152200643,0.369528809,5.602797597,3161,3359,15.637261470,1.829527343,2.700738731,0.370269063,0.863800886
25,MALLAU_P3_R1_W_00002.jpg,6.870591210,8.152203069,10.957896673,19.904617985,10.957183610,19.904856464,15.356593208,9.044400989,17.780853624,3.935833080,3.809278961,4.313295892,2.028126204,46.776797234,0.366112210,5.348571588,2145,5099,43.018458750,2.193666921,2.126739394,0.470203356,0.872149064
26,MALLAU_P3_R1_W_00002.jpg,5.030768441,11.388554732,14.019793750,22.768586701,14.017709017,22.768522445,12.858096859,11.613449591,21.906517881,5.289962146,1.657858950,4.469316789,1.433188476,9.448186388,0.382376159,5.326184595,2753,5504,6.685976823,1.488863463,3.118443152,0.320672833,0.909529340
27,MALLAU_P4_R1_W_00001.jpg,1.465316591,7.743519440,0.120540818,3.319764132,0.120475779,3.321055266,13.697909750,0.000000000,0.042184706,0.257326707,6.378327563,6.874145041,0.271408156,89.880736801,0.098136989,6.383347577,0,1522,87.727550267,0.256819300,25.327702543,0.039482460,0.937467624
28,MALLAU_P4_R1_W_00001.jpg,28.082624657,27.237677711,14.125076169,2.760036755,14.148783322,2.758630329,28.561041115,8.622553928,0.776198592,10.609453586,4.045513316,9.349178845,3.824497191,1.719316010,0.432612925,10.610863283,2044,827,179.066036226,3.875116159,2.444551108,0.409073059,0.923418158
29,MALLAU_P4_R1_W_00001.jpg,37.856016896,17.589265814,10.477458753,8.652475357,10.487030854,8.653881192,32.256996004,4.657191554,5.808834031,11.448929237,5.184500381,9.916749135,4.860441366,169.571989569,0.457190229,11.559440821,1104,1935,172.070976146,5.058094016,2.040298069,0.490124465,0.939784846
30,MALLAU_P4_R1_W_00001.jpg,30.089155616,57.660764994,1.214751651,14.097428157,1.212728154,14.060162541,224.337029190,0.000000000,6.365672152,21.632317292,21.231562584,14.246486081,2.689133487,92.672397523,0.007513079,30.242781580,0,1532,135.666857042,15.879078083,5.297798026,0.188757668,0.120015592
