 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,HETARB_P3_R1_W_00001.jpg,17.4,0.4,14.1,0.4,14.0,68.8,0.0,0.0,1.8,27.6,24.7,0.9,90.3,0.0,27.6,117,6538,89.9,1.8,27.6,0.0,0.5
2,HETARB_P3_R1_W_00001.jpg,17.7,17.0,5.9,17.0,5.9,24.3,13.6,4.1,7.7,3.5,6.8,3.3,177.4,0.4,7.7,3218,1358,176.1,3.5,2.1,0.5,0.9
3,HETARB_P3_R1_W_00001.jpg,3.0,1.4,8.4,1.4,8.4,25.5,0.7,6.5,1.1,4.2,4.4,0.9,94.3,0.1,4.3,161,1550,104.3,1.1,5.1,0.2,0.7
4,HETARB_P3_R1_W_00001.jpg,10.1,5.8,8.9,5.7,8.9,18.0,3.2,7.5,5.9,2.7,5.2,2.5,174.8,0.4,5.9,751,2058,175.2,2.7,2.1,0.5,0.9
5,HETARB_P3_R1_W_00001.jpg,0.2,0.9,7.8,0.9,7.8,2.9,0.7,7.5,0.4,0.6,0.6,0.4,90.8,0.3,0.7,161,1788,123.8,0.4,1.5,0.7,0.9
6,HETARB_P3_R1_W_00001.jpg,0.2,0.9,8.5,0.9,8.4,2.9,0.7,8.2,0.4,0.6,0.7,0.4,91.2,0.3,0.7,162,1934,123.1,0.4,1.5,0.6,0.9
7,HETARB_P3_R1_W_00001.jpg,0.2,0.9,9.1,0.9,9.1,2.8,0.7,8.8,0.4,0.6,0.7,0.4,90.9,0.3,0.7,163,2226,57.4,0.4,1.6,0.6,0.9
8,HETARB_P3_R1_W_00001.jpg,0.4,0.9,10.0,0.9,10.0,5.7,0.7,9.4,0.4,1.2,1.3,0.4,90.3,0.2,1.2,164,2513,72.2,0.4,3.1,0.3,0.9
9,HETARB_P3_R1_W_00001.jpg,0.2,0.9,10.9,0.9,10.9,2.9,0.7,10.6,0.4,0.6,0.7,0.4,91.4,0.3,0.7,163,2520,124.2,0.4,1.5,0.7,0.9
10,HETARB_P3_R1_W_00001.jpg,2.6,1.5,13.0,1.5,13.0,28.6,1.1,10.7,0.7,4.5,4.9,0.7,90.1,0.0,4.5,269,3600,81.9,0.7,7.1,0.1,0.9
11,HETARB_P3_R1_W_00001.jpg,0.2,0.9,11.5,0.9,11.5,2.9,0.7,11.2,0.4,0.6,0.7,0.4,91.2,0.3,0.7,165,2666,123.6,0.4,1.5,0.7,0.9
12,HETARB_P3_R1_W_00001.jpg,0.2,0.9,12.2,0.9,12.1,2.8,0.7,11.9,0.4,0.6,0.6,0.4,90.7,0.3,0.7,165,2950,56.1,0.4,1.5,0.7,0.9
13,HETARB_P3_R1_W_00001.jpg,0.2,0.9,12.8,0.9,12.8,2.9,0.7,12.5,0.4,0.6,0.7,0.4,91.1,0.4,0.7,167,3102,57.9,0.4,1.6,0.6,0.9
14,HETARB_P3_R1_W_00001.jpg,0.2,0.9,13.4,0.9,13.4,2.8,0.7,13.1,0.4,0.6,0.6,0.4,90.6,0.3,0.7,167,3109,124.5,0.4,1.5,0.7,0.9
15,HETARB_P3_R1_W_00001.jpg,0.2,0.9,14.0,0.9,14.0,2.7,0.7,13.7,0.4,0.6,0.7,0.4,90.9,0.4,0.7,167,3250,122.6,0.4,1.6,0.6,0.9
16,HETARB_P3_R1_W_00001.jpg,0.2,0.9,14.6,0.9,14.6,2.8,0.7,14.3,0.4,0.6,0.6,0.4,90.6,0.3,0.7,168,3540,56.5,0.4,1.5,0.7,0.9
17,HETARB_P3_R1_W_00001.jpg,17.0,16.4,16.3,16.4,16.3,23.6,13.2,14.4,7.5,3.8,6.6,3.3,164.2,0.4,7.7,3120,3683,167.1,3.5,2.0,0.5,0.9
18,HETARB_P3_R1_W_00001.jpg,0.2,0.9,15.3,0.9,15.3,2.9,0.7,15.0,0.4,0.6,0.7,0.4,90.4,0.3,0.7,168,3547,123.4,0.4,1.5,0.7,0.9
19,HETARB_P3_R1_W_00001.jpg,0.6,1.5,15.8,1.5,15.7,6.5,1.1,15.2,0.7,1.1,1.2,0.7,90.0,0.2,1.2,270,3862,60.0,0.7,1.7,0.6,0.9
