 ,Label,Area,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
18,HETARB_P1_R1_W_00001.jpg,9.354005825,22.697436944,16.738700495,12.947647650,16.739487355,12.945687103,20.513877450,14.313270782,11.550172532,5.766649325,2.792627544,4.911711158,2.424794483,11.464322904,0.279326402,5.841777642,3404,3267,11.707531699,2.690594700,2.025619570,0.493676115,0.871218123
19,HETARB_P1_R1_W_00001.jpg,0.227782327,57.273646872,1.151182400,12.396668971,1.151793211,12.386634891,3.002060913,0.949155887,12.090136770,0.413410120,0.611678239,0.674927849,0.429707363,91.196629877,0.317607602,0.722159785,229,3011,57.888185126,0.410921328,1.570668571,0.636671554,0.912851234
20,HETARB_P1_R1_W_00001.jpg,0.649446564,31.809492642,1.730925416,13.141241920,1.730754822,13.135042592,6.959294968,1.383658360,12.596353244,0.679173768,1.088365418,1.198838558,0.689751795,90.388949231,0.168508883,1.254482659,330,2988,120.963756532,0.679173768,1.738072401,0.575350026,0.898526461
21,HETARB_P1_R1_W_00001.jpg,0.209417377,57.659534315,1.155536174,13.014074678,1.154846498,13.004046146,2.903113124,0.961811299,12.727125832,0.404973179,0.573712003,0.629509270,0.423565622,90.392647815,0.312244402,0.689484470,229,3018,125.537677792,0.403152566,1.486214267,0.672850492,0.909920359
22,HETARB_P1_R1_W_00001.jpg,0.227034916,61.278894721,1.162918735,13.632999246,1.162898602,13.621067249,2.848397186,0.966029770,13.321930189,0.413410120,0.611678239,0.670616291,0.431051016,91.307098126,0.351642551,0.723070966,230,3160,124.060908817,0.409916216,1.555770122,0.642768482,0.916984116
23,HETARB_P1_R1_W_00001.jpg,1.295227257,33.990136438,1.747938054,14.808416552,1.747567251,14.801807096,14.138901238,1.392095302,13.667844779,0.691829180,2.240007894,2.408486237,0.684718284,90.528926269,0.081418766,2.324760076,337,3770,74.097447396,0.682801889,3.517484920,0.284294040,0.863987085
24,HETARB_P1_R1_W_00001.jpg,0.217852441,55.745659695,1.167348888,14.254281456,1.167698500,14.245651521,2.961148140,0.961811299,13.958919251,0.417628590,0.590585885,0.650636114,0.426318701,90.652324300,0.312213750,0.706691412,233,3449,56.689369175,0.417628590,1.526173053,0.655233689,0.902303298
25,HETARB_P1_R1_W_00001.jpg,0.219115921,57.518100213,1.173647695,14.876228306,1.174001530,14.866821494,3.010497854,0.978685182,14.574815960,0.404973179,0.599022827,0.656614415,0.424887193,90.898365045,0.303813561,0.711472301,235,3597,57.346420669,0.402192083,1.545385282,0.647087825,0.915192508
26,HETARB_P1_R1_W_00001.jpg,17.973164508,27.746729165,8.553644716,17.235297689,8.550340434,17.235574166,29.639454468,4.020202492,15.173838787,8.074152749,3.843026726,7.218819108,3.170067493,14.997329413,0.257095220,8.190432013,953,4250,9.666082800,3.470040331,2.277181518,0.439139345,0.889131081
27,HETARB_P1_R1_W_00001.jpg,0.220254833,48.690941131,1.180381553,15.498181644,1.179847211,15.491321565,2.960548545,0.982903652,15.199149610,0.413410120,0.594804356,0.652630678,0.429702698,91.442759807,0.315784593,0.710220589,236,3744,56.876264404,0.410367848,1.518795857,0.658416334,0.912589862
28,HETARB_P1_R1_W_00001.jpg,0.213599318,57.462094182,1.187253461,16.111380788,1.187244712,16.101698249,2.939755989,0.987122123,15.819264790,0.409191649,0.582148944,0.640855433,0.424375115,91.315383267,0.310589778,0.697414117,236,3751,124.651315912,0.406118253,1.510115486,0.662201010,0.912255368
29,HETARB_P1_R1_W_00001.jpg,0.633982280,30.899332382,1.761211954,16.462097617,1.761099933,16.456302714,6.862394324,1.408969184,15.878323379,0.683392239,1.122113182,1.176399084,0.686171318,90.217542944,0.169174789,1.292395100,340,4030,60.255118703,0.683392239,1.714439315,0.583281071,0.867488069
30,HETARB_P1_R1_W_00001.jpg,0.211428268,57.101254099,1.189780739,16.717682748,1.189355649,16.709570538,3.017911222,0.987122123,16.426724558,0.413410120,0.582148944,0.636502764,0.422934269,91.529043925,0.291715829,0.696367159,237,3895,125.134193057,0.411051010,1.504968529,0.664465722,0.900860598
31,HETARB_P1_R1_W_00001.jpg,0.819909604,35.481818584,1.853826567,18.550440862,1.852751097,18.543574294,14.130991148,1.434280008,16.435161499,0.742450827,3.678506373,1.694192053,0.616188306,81.976685870,0.051597729,3.678799041,492,3896,90.722729526,0.742450827,2.749471284,0.363706290,0.461358220
32,HETARB_P1_R1_W_00001.jpg,0.644517212,26.451899300,1.767731136,17.570219765,1.767977354,17.566808868,6.686841726,1.421624596,17.017310444,0.658081415,1.101020829,1.206957072,0.679912170,90.626062234,0.181134967,1.263204806,340,4036,120.504350047,0.652509787,1.775166155,0.563327550,0.907435014
33,HETARB_P1_R1_W_00001.jpg,0.221874223,54.101386150,1.196836413,17.330590420,1.197018824,17.322853393,2.935237721,0.999777535,17.029965855,0.409191649,0.599022827,0.658622576,0.428924007,91.331342817,0.323616125,0.711359737,239,4038,123.878539805,0.409191649,1.535522761,0.651244010,0.915284099
34,HETARB_P1_R1_W_00001.jpg,0.221909814,53.790679662,1.203578717,17.958196843,1.204003604,17.949712743,2.974527326,0.999777535,17.654299506,0.413410120,0.607459768,0.665891957,0.424309601,91.439750932,0.315174046,0.718379659,240,4186,123.503436982,0.409504016,1.569353970,0.637204875,0.909853708
35,HETARB_P1_R1_W_00001.jpg,0.212495997,53.868249436,1.209004103,18.577219163,1.209124420,18.569475245,2.887935152,1.012432947,18.282851627,0.409191649,0.582148944,0.637376872,0.424487174,91.586046312,0.320173766,0.696367159,242,4335,125.134193057,0.403861194,1.501522099,0.665990864,0.912048883
36,HETARB_P1_R1_W_00001.jpg,0.218902375,61.017981807,1.217463616,19.180744746,1.214774002,19.174205775,2.773064310,1.020869888,18.890311395,0.409191649,0.582148944,0.642130573,0.434047486,90.715217807,0.357717721,0.699655956,244,4616,56.309932474,0.409191649,1.479401666,0.675948948,0.931294242
