 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,SALLEU_P5_R1_W_00001.jpg,1.4,16.9,5.5,16.9,5.5,8.0,15.5,5.0,2.5,1.0,2.1,0.9,0.2,0.3,2.5,3672,1340,3.4,1.0,2.3,0.4,0.8
2,SALLEU_P5_R1_W_00001.jpg,1.1,9.0,8.9,9.0,8.9,7.3,7.6,8.4,2.2,0.9,1.7,0.8,179.0,0.3,2.2,1807,2110,0.5,0.9,2.3,0.4,0.8
3,SALLEU_P5_R1_W_00001.jpg,32.8,2.7,19.9,2.8,19.9,110.6,0.9,12.3,3.7,15.2,16.9,2.5,95.3,0.0,15.2,571,6507,87.2,2.3,6.8,0.1,0.9
4,SALLEU_P5_R1_W_00001.jpg,1.0,16.7,13.6,16.7,13.6,6.9,15.5,13.2,2.2,0.8,1.8,0.7,4.4,0.3,2.2,3666,3246,6.0,0.8,2.5,0.4,0.8
5,SALLEU_P5_R1_W_00001.jpg,1.2,9.2,16.9,9.3,16.9,7.3,7.8,16.4,2.4,0.9,1.9,0.8,174.6,0.3,2.5,1851,3941,172.4,0.9,2.4,0.4,0.8
6,SALLEU_P5_R1_W_00001.jpg,1.7,13.1,21.6,13.1,21.6,9.6,11.5,21.1,2.7,1.2,2.2,1.0,16.8,0.2,2.8,2730,5234,16.1,1.1,2.2,0.4,0.8
7,SALLEU_P5_R1_W_00001.jpg,0.0,0.0,22.9,0.0,22.9,1.9,0.0,22.5,0.0,0.7,0.8,0.0,90.5,0.1,0.7,6,5339,92.0,0.0,19.1,0.1,0.9
8,SALLEU_P5_R1_W_00001.jpg,0.1,0.1,25.5,0.1,25.5,10.0,0.0,23.4,0.1,4.2,4.5,0.0,91.0,0.0,4.2,9,5548,91.8,0.1,110.2,0.0,0.6
9,SALLEU_P5_R1_W_00001.jpg,0.0,9.0,26.2,9.0,26.2,0.5,9.0,26.1,0.1,0.1,0.1,0.1,137.4,0.6,0.2,2130,6198,132.8,0.1,1.5,0.7,0.9
