 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,CEAGRI_P4_R1_W_00001.jpg,0.0,7.2,0.9,7.2,0.9,0.5,7.1,0.8,0.1,0.2,0.2,0.1,103.2,0.7,0.2,1692,192,120.3,0.1,1.4,0.7,0.9
2,CEAGRI_P4_R1_W_00001.jpg,3.7,15.4,6.0,15.4,6.0,9.3,14.1,5.1,2.6,2.0,2.5,1.9,11.4,0.5,2.7,3336,1445,8.1,1.9,1.3,0.8,1.0
3,CEAGRI_P4_R1_W_00001.jpg,1.5,8.5,5.9,8.5,5.9,5.3,7.8,5.2,1.5,1.4,1.4,1.3,141.2,0.7,1.5,1841,1364,170.0,1.3,1.1,0.9,1.0
4,CEAGRI_P4_R1_W_00001.jpg,32.8,2.4,18.0,2.4,18.0,128.1,1.1,10.4,2.5,15.1,16.9,2.5,89.0,0.0,15.2,283,6042,81.1,2.3,6.8,0.1,0.9
5,CEAGRI_P4_R1_W_00001.jpg,3.0,9.0,12.4,9.0,12.4,8.0,7.7,11.4,2.4,1.8,2.2,1.8,165.3,0.6,2.4,1832,2863,167.8,1.8,1.2,0.8,0.9
6,CEAGRI_P4_R1_W_00001.jpg,3.7,15.0,12.7,15.0,12.7,9.0,13.5,11.8,2.8,1.9,2.5,1.9,4.2,0.6,2.8,3210,2983,176.2,1.9,1.3,0.7,1.0
7,CEAGRI_P4_R1_W_00001.jpg,0.0,10.0,17.8,10.0,17.8,0.6,9.9,17.8,0.2,0.1,0.2,0.1,134.5,0.5,0.2,2356,4210,137.9,0.1,1.5,0.7,0.8
8,CEAGRI_P4_R1_W_00001.jpg,4.0,11.9,19.6,11.9,19.6,9.5,10.3,18.5,2.9,2.1,2.6,2.0,168.7,0.6,2.9,2451,4619,174.9,2.0,1.3,0.8,0.9
