 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,SALLEU_P4_R1_W_00001.jpg,2.0,16.7,5.5,16.7,5.5,9.4,15.2,4.8,2.8,1.2,2.4,1.1,168.6,0.3,2.9,3596,1230,168.2,1.2,2.3,0.4,0.9
2,SALLEU_P4_R1_W_00001.jpg,0.0,0.5,6.6,0.5,6.6,1.3,0.4,6.5,0.2,0.2,0.2,0.1,129.7,0.1,0.2,103,1549,117.1,0.2,1.5,0.7,0.5
3,SALLEU_P4_R1_W_00001.jpg,2.0,10.4,8.2,10.4,8.2,9.6,9.0,7.6,2.7,1.2,2.3,1.1,166.9,0.3,2.7,2127,1886,167.9,1.1,2.2,0.5,0.9
4,SALLEU_P4_R1_W_00001.jpg,32.8,2.6,19.2,2.7,19.2,113.1,1.4,11.6,2.6,15.1,16.9,2.5,90.6,0.0,15.2,399,6331,82.6,2.6,6.8,0.1,0.9
5,SALLEU_P4_R1_W_00001.jpg,1.5,16.8,14.2,16.8,14.2,7.7,15.6,13.6,2.1,1.3,1.9,1.0,27.2,0.3,2.4,3707,3539,29.5,1.1,1.9,0.5,0.9
6,SALLEU_P4_R1_W_00001.jpg,1.5,10.6,16.9,10.6,16.9,8.3,9.3,16.4,2.4,1.0,2.0,1.0,178.2,0.3,2.4,2204,3954,174.2,1.0,2.1,0.5,0.9
7,SALLEU_P4_R1_W_00001.jpg,1.2,13.6,23.6,13.6,23.6,6.8,12.3,23.1,2.3,0.9,1.9,0.8,163.0,0.3,2.3,2916,5503,163.8,0.9,2.4,0.4,0.9
8,SALLEU_P4_R1_W_00001.jpg,0.0,8.7,25.8,8.7,25.8,0.4,8.6,25.7,0.1,0.1,0.1,0.1,140.5,0.8,0.1,2048,6102,132.7,0.1,1.4,0.7,0.9
