 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
32,CEAGRI_P1_R1_W_00001.jpg,0.0,1.2,20.3,1.2,20.3,4.3,1.2,19.3,0.1,1.8,1.9,0.0,92.1,0.0,1.8,277,4581,92.4,0.0,77.1,0.0,0.5
33,CEAGRI_P1_R1_W_00001.jpg,1.3,3.1,20.5,3.1,20.5,14.4,2.8,19.4,0.7,2.3,2.4,0.7,91.8,0.1,2.3,673,5121,75.4,0.7,3.5,0.3,0.9
34,CEAGRI_P1_R1_W_00001.jpg,0.2,2.6,20.2,2.6,20.2,2.9,2.4,19.9,0.4,0.6,0.6,0.4,93.1,0.3,0.7,559,4724,125.9,0.4,1.5,0.7,0.9
35,CEAGRI_P1_R1_W_00001.jpg,4.8,13.5,21.1,13.5,21.1,10.5,11.8,20.1,3.2,2.2,2.8,2.2,10.6,0.6,3.2,2804,5019,3.4,2.2,1.3,0.8,0.9
36,CEAGRI_P1_R1_W_00001.jpg,0.2,2.6,20.8,2.6,20.8,2.9,2.4,20.5,0.4,0.6,0.7,0.4,92.1,0.3,0.7,565,4867,124.6,0.4,1.6,0.6,0.9
37,CEAGRI_P1_R1_W_00001.jpg,1.3,3.2,22.7,3.2,22.7,14.4,2.8,21.6,0.7,2.3,2.4,0.7,92.1,0.1,2.3,693,5653,75.6,0.7,3.6,0.3,0.9
38,CEAGRI_P1_R1_W_00001.jpg,0.2,2.6,22.1,2.6,22.1,2.9,2.4,21.8,0.4,0.6,0.6,0.4,93.0,0.3,0.7,579,5301,57.8,0.4,1.5,0.7,0.9
39,CEAGRI_P1_R1_W_00001.jpg,0.2,2.6,22.7,2.6,22.7,2.8,2.4,22.4,0.4,0.6,0.6,0.4,92.2,0.4,0.7,580,5307,126.2,0.4,1.5,0.7,0.9
40,CEAGRI_P1_R1_W_00001.jpg,0.2,2.7,23.3,2.7,23.3,3.5,2.5,23.0,0.4,0.6,0.7,0.4,94.3,0.2,0.7,591,5596,59.8,0.4,1.6,0.6,0.9
41,CEAGRI_P1_R1_W_00001.jpg,0.2,2.7,23.9,2.7,23.9,3.0,2.5,23.6,0.4,0.6,0.7,0.4,92.8,0.3,0.7,595,5745,58.7,0.4,1.6,0.6,0.9
