 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,SALLEU_P2_R1_W_00001.jpg,1.3,1.2,8.5,1.2,8.5,59.7,0.0,0.0,6.2,23.3,3.2,0.5,82.1,0.0,24.2,0,5532,75.0,5.4,6.3,0.2,0.0
2,SALLEU_P2_R1_W_00001.jpg,2.1,16.9,6.0,16.9,6.0,8.6,15.3,5.4,2.9,1.2,2.7,1.0,168.7,0.4,3.0,3636,1337,167.9,1.1,2.7,0.4,0.9
3,SALLEU_P2_R1_W_00001.jpg,33.3,4.9,15.1,4.9,15.1,105.6,2.8,7.5,4.3,15.2,16.9,2.5,97.7,0.0,15.2,1151,5379,89.7,2.3,6.7,0.1,0.9
4,SALLEU_P2_R1_W_00001.jpg,1.4,12.7,8.6,12.7,8.6,8.2,11.6,8.1,2.3,1.0,2.1,0.9,9.7,0.3,2.4,2745,2082,10.4,0.9,2.4,0.4,0.9
5,SALLEU_P2_R1_W_00001.jpg,1.1,16.6,12.5,16.6,12.5,5.9,15.8,11.8,1.8,1.3,1.8,0.8,144.9,0.4,2.1,3740,2822,145.0,0.8,2.4,0.4,0.9
6,SALLEU_P2_R1_W_00001.jpg,1.1,12.3,14.0,12.3,14.0,7.0,11.2,13.6,2.2,0.8,1.8,0.8,175.9,0.3,2.2,2645,3299,174.1,0.8,2.4,0.4,0.9
7,SALLEU_P2_R1_W_00001.jpg,1.4,17.3,17.7,17.3,17.7,6.9,16.1,17.1,2.2,1.1,2.0,0.9,157.0,0.4,2.4,3821,4080,157.1,0.9,2.3,0.4,0.9
