 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,HETARB_P1_R1_W_00001.jpg,0.3,21.6,3.8,21.6,3.8,17.2,21.6,0.0,0.1,7.5,8.1,0.0,90.4,0.0,7.5,5120,0,90.5,0.1,192.0,0.0,0.6
2,HETARB_P1_R1_W_00001.jpg,19.0,0.5,14.4,0.5,14.4,81.4,0.0,0.0,2.1,27.6,20.8,1.2,90.5,0.0,27.6,8,6545,89.4,2.1,18.0,0.1,0.5
3,HETARB_P1_R1_W_00001.jpg,15.2,18.0,4.3,18.0,4.3,28.1,13.9,2.6,7.4,3.4,6.3,3.1,8.5,0.2,7.5,3304,1227,10.9,3.4,2.1,0.5,0.9
4,HETARB_P1_R1_W_00001.jpg,1.0,1.4,6.6,1.4,6.6,4.8,0.9,6.2,1.1,1.0,1.2,1.0,10.2,0.5,1.4,216,1690,41.4,1.0,1.2,0.8,0.9
5,HETARB_P1_R1_W_00001.jpg,0.7,1.7,7.6,1.7,7.6,7.1,1.3,7.0,0.7,1.1,1.2,0.7,91.5,0.2,1.3,317,1670,121.9,0.7,1.7,0.6,0.9
6,HETARB_P1_R1_W_00001.jpg,11.5,6.2,8.6,6.2,8.6,24.3,3.4,7.0,6.5,3.1,5.6,2.6,10.2,0.2,6.6,812,2190,11.7,2.9,2.1,0.5,0.9
7,HETARB_P1_R1_W_00001.jpg,0.2,1.1,7.5,1.1,7.4,2.9,0.9,7.2,0.4,0.6,0.7,0.4,90.4,0.3,0.7,218,1836,57.0,0.4,1.5,0.7,0.9
8,HETARB_P1_R1_W_00001.jpg,0.2,1.1,8.1,1.1,8.1,3.0,0.9,7.8,0.4,0.6,0.7,0.4,91.4,0.3,0.7,219,1843,123.6,0.4,1.5,0.7,0.9
9,HETARB_P1_R1_W_00001.jpg,0.7,1.7,8.7,1.7,8.7,7.0,1.3,8.1,0.7,1.1,1.2,0.7,90.8,0.2,1.3,320,1930,120.8,0.7,1.7,0.6,0.9
10,HETARB_P1_R1_W_00001.jpg,0.2,1.1,8.7,1.1,8.7,3.0,0.9,8.4,0.4,0.6,0.7,0.4,91.6,0.3,0.7,220,1991,123.0,0.4,1.6,0.6,0.9
11,HETARB_P1_R1_W_00001.jpg,0.4,1.1,9.6,1.1,9.6,5.9,0.9,9.0,0.4,1.2,1.3,0.4,90.5,0.2,1.2,222,2141,108.6,0.4,3.1,0.3,0.9
12,HETARB_P1_R1_W_00001.jpg,0.6,1.7,9.8,1.7,9.8,6.6,1.4,9.3,0.7,1.1,1.2,0.7,90.3,0.2,1.2,324,2452,59.5,0.7,1.7,0.6,0.9
13,HETARB_P1_R1_W_00001.jpg,0.2,1.1,10.5,1.1,10.5,3.0,0.9,10.2,0.4,0.6,0.7,0.4,91.1,0.3,0.7,225,2570,57.3,0.4,1.5,0.7,0.9
