 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,MANDEN_P6_R1_W_00001.jpg,2.5,17.1,5.8,17.1,5.8,9.1,15.0,5.3,3.7,1.1,3.3,1.0,172.8,0.4,3.7,3547,1368,175.8,1.0,3.4,0.3,0.9
2,MANDEN_P6_R1_W_00001.jpg,29.9,1.0,12.9,1.0,12.9,77.1,0.0,5.4,2.1,15.1,16.9,2.3,90.0,0.1,15.2,0,4858,82.4,2.1,7.5,0.1,1.0
3,MANDEN_P6_R1_W_00001.jpg,1.6,9.0,9.7,9.0,9.7,7.0,7.3,9.3,2.9,0.9,2.6,0.8,3.7,0.4,2.9,1738,2334,4.4,0.8,3.4,0.3,0.9
4,MANDEN_P6_R1_W_00001.jpg,2.4,17.8,12.4,17.8,12.4,9.1,15.6,11.9,3.8,1.0,3.3,1.0,177.2,0.4,3.8,3692,2890,177.0,1.0,3.4,0.3,0.9
5,MANDEN_P6_R1_W_00001.jpg,2.8,10.0,16.1,10.0,16.1,9.6,7.8,15.6,4.0,1.1,3.5,1.0,1.7,0.4,4.0,1844,3820,1.5,1.1,3.6,0.3,0.9
6,MANDEN_P6_R1_W_00001.jpg,2.4,17.4,19.1,17.4,19.1,8.2,15.5,18.6,3.4,1.0,3.1,1.0,178.9,0.5,3.4,3668,4509,0.6,1.0,3.1,0.3,1.0
7,MANDEN_P6_R1_W_00001.jpg,0.0,8.8,25.7,8.8,25.7,0.5,8.7,25.7,0.1,0.1,0.1,0.1,142.4,0.6,0.2,2059,6090,149.9,0.1,1.5,0.7,0.9
