"","label","species","plant_number","leaf_number","area","std_dev","x","y","xm","ym","perim","bx","by","width","height","major","minor","angle","circ","feret","feret_x","feret_y","feret_angle","min_feret","ar","round","solidity","x_1"
"74","ERIKAR_P2_R1_W_00001.jpg","ERIKAR",2,4,0.475353244,7.479489771,9.984159757,12.030990534,9.984492831,12.031027523,4.019217876,9.217358284,11.777969945,1.560834126,0.506216473,1.397421763,0.433110864,177.774947912,0.369779837,1.561198924,2185,2847,178.761365329,0.498283563,3.226475894,0.30993568,0.900925817,12
"75","ERIKAR_P2_R1_W_00001.jpg","ERIKAR",2,5,0.498149272,11.189245492,11.935929615,18.475621628,11.937488877,18.475854093,4.926767346,10.938494294,18.240666921,1.910967187,0.531527297,1.602776394,0.39572791,176.553234819,0.257896385,1.917678879,2593,4336,175.204957629,0.528095761,4.050198017,0.246901508,0.802367576,13
"76","ERIKAR_P3_R1_W_00001.jpg","ERIKAR",3,1,0.328006551,22.139821454,17.031696087,7.544488427,17.032156038,7.54478058,3.770349416,16.253767263,7.365449686,1.611455773,0.320603766,1.470038221,0.284095274,179.695399545,0.289954051,1.611505467,3853,1787,179.550042396,0.320603766,5.174455032,0.193257066,0.847292452,15
"77","ERIKAR_P3_R1_W_00001.jpg","ERIKAR",3,2,0.38989928,10.470387443,10.794755347,7.013855853,10.795711127,7.014235538,4.255482361,9.985119936,6.49644474,1.624111185,0.793072475,1.595752363,0.311097883,160.482367198,0.270560696,1.754402032,2372,1555,156.023522798,0.372273589,5.129422121,0.194953735,0.761967692,14
"78","ERIKAR_P3_R1_W_00001.jpg","ERIKAR",3,3,0.277431756,6.45641921,17.411884916,13.255523235,17.412182578,13.255619784,2.999195943,16.814823854,13.009763363,1.223356477,0.447157885,1.162204612,0.303937086,164.700757342,0.387575535,1.267936414,3986,3105,164.761600228,0.347470264,3.823832848,0.261517707,0.927755296,17
"79","ERIKAR_P3_R1_W_00001.jpg","ERIKAR",3,4,0.277236006,12.57899141,10.868892236,14.01069347,10.869749726,14.010343143,3.509506707,10.069489348,13.752214191,1.468027773,0.497779532,1.366158388,0.258379884,20.086267309,0.282857269,1.530979405,2387,3375,16.48754266,0.298459347,5.287402286,0.189128791,0.845306565,18
"80","ERIKAR_P3_R1_W_00001.jpg","ERIKAR",3,5,0.346549456,7.074602679,13.620313225,20.623153584,13.620693793,20.623317502,3.733663938,12.824150657,20.320372932,1.501775537,0.653862945,1.47467487,0.299212037,157.048843325,0.312395403,1.591660882,3040,4846,160.652622188,0.342661617,4.928527895,0.202900343,0.834862385,19
"81","ERIKAR_P4_R1_W_00001.jpg","ERIKAR",4,1,0.457735704,24.005445033,17.259062496,3.127070656,17.259608725,3.126951104,4.889524886,16.350792087,2.851686133,1.72535448,0.531527297,1.459564059,0.399302241,2.366174738,0.240597623,1.730303312,3876,762,4.334424403,0.531527297,3.65528642,0.273576373,0.807078646,20
"82","ERIKAR_P4_R1_W_00001.jpg","ERIKAR",4,2,0.454657084,19.928428575,10.456714453,8.755419571,10.458914724,8.756023368,4.264840001,9.588583698,8.487562869,1.670514362,0.531527297,1.548477889,0.373842844,164.811858292,0.314114757,1.731984029,2274,2014,164.169617219,0.430424609,4.142055716,0.241426014,0.891125024,21
"83","ERIKAR_P4_R1_W_00001.jpg","ERIKAR",4,3,0.734740368,22.672228776,16.32203746,12.073651141,16.324682711,12.073974,6.122795985,15.245552787,11.718911357,2.033302834,0.746669298,1.633068457,0.572848302,177.187035591,0.246288531,2.035231738,3614,2837,177.505288549,0.742899435,2.850786939,0.350780336,0.807328686,23
"84","ERIKAR_P4_R1_W_00001.jpg","ERIKAR",4,4,0.514094035,7.935054087,10.80778559,15.830269334,10.8078181,15.830205905,4.926518986,9.871221229,15.481787141,1.805505421,0.645426003,1.549040122,0.422561589,13.685530829,0.266177969,1.867372618,2340,3817,14.789678781,0.590145428,3.665832777,0.272789312,0.782687619,24
"85","ERIKAR_P4_R1_W_00001.jpg","ERIKAR",4,5,0.438374206,12.035870547,13.422233686,20.300817853,13.422807484,20.300801126,4.406045239,12.57526089,20.063046224,1.649422009,0.468250238,1.488381756,0.375008208,8.321907753,0.283763775,1.678702204,2981,4853,10.716946565,0.468250238,3.968931145,0.251957004,0.869384154,26
"86","ERIKAR_P5_R1_W_00001.jpg","ERIKAR",5,1,0.63544151,19.219162631,16.970647954,5.20564436,16.972491213,5.205812663,4.860368132,15.912071144,4.927173673,1.957370363,0.577930474,1.689404277,0.478908021,1.061446203,0.338023673,1.959569279,3772,1229,2.714577269,0.577930474,3.52761742,0.283477453,0.887001018,27
"87","ERIKAR_P5_R1_W_00001.jpg","ERIKAR",5,2,0.525963629,28.238687674,9.079393057,8.199200515,9.080395286,8.199273709,4.307872662,8.255546985,7.930724748,1.666295891,0.569493532,1.471419173,0.455123668,178.837643633,0.35615567,1.668878371,1957,1928,176.81213626,0.546920342,3.233009564,0.309309323,0.901647346,28
"88","ERIKAR_P5_R1_W_00001.jpg","ERIKAR",5,3,0.420187211,21.747492695,15.433075168,11.350465145,15.433911306,11.350454432,4.260672967,14.659185372,11.090359236,1.514430949,0.514653415,1.359429461,0.393546697,13.894880537,0.290868233,1.55727858,3475,2733,13.471585867,0.513254589,3.454302813,0.289494018,0.859634113,30
"89","ERIKAR_P5_R1_W_00001.jpg","ERIKAR",5,4,0.418051752,17.010275176,9.725000727,15.706575491,9.725027422,15.706603378,3.854748959,8.879880636,15.464913259,1.615674244,0.514653415,1.499675258,0.354930189,13.644530042,0.353547452,1.670908465,2105,3776,14.773013247,0.400166286,4.22526825,0.236671364,0.925337272,31
"90","ERIKAR_P5_R1_W_00001.jpg","ERIKAR",5,5,0.271950744,13.350309178,12.56730371,19.455856977,12.568475353,19.456018545,3.356442575,11.81171771,19.27419222,1.417406125,0.371225414,1.265460477,0.273622486,172.578774314,0.303348375,1.423426006,2800,4625,174.728705322,0.31227818,4.624840951,0.216223652,0.817897188,32
"91","ERIKAR_P6_R1_W_00001.jpg","ERIKAR",6,1,0.675730509,24.091430546,16.391327821,6.906168642,16.394430445,6.905342005,5.762127401,15.12743561,6.597688035,2.366562013,0.666518356,2.155486081,0.399152105,12.42535018,0.255751199,2.441197269,3586,1707,14.20433622,0.470469575,5.400162132,0.185179625,0.870777627,34
"92","ERIKAR_P6_R1_W_00001.jpg","ERIKAR",6,2,0.678328651,29.914699345,9.733929256,11.103952343,9.735911983,11.104234643,5.631551736,8.407411927,10.870998764,2.391872836,0.514653415,2.035818739,0.424239568,172.814541117,0.268778093,2.402695846,1993,2602,174.559667969,0.514653415,4.798747902,0.208387692,0.847641179,36
"93","ERIKAR_P6_R1_W_00001.jpg","ERIKAR",6,3,0.560575866,9.631207467,15.5308932,15.135227815,15.531694669,15.135596559,5.126915818,14.532631254,14.562160548,1.978462716,1.003996005,1.98354233,0.3598347,153.801815649,0.267998206,2.183530266,3445,3463,154.969732157,0.409324352,5.512370898,0.181410144,0.911012783,37
"94","ERIKAR_P6_R1_W_00001.jpg","ERIKAR",6,4,0.688222946,13.078648484,9.541763299,17.973463774,9.543594297,17.973481731,5.356276136,8.259765456,17.742887389,2.34968813,0.472468708,2.096162922,0.418036528,176.258280481,0.301448478,2.359905364,1958,4237,174.666481433,0.452286937,5.014305642,0.199429407,0.909612626,38
"95","ERIKAR_P6_R1_W_00001.jpg","ERIKAR",6,5,0.40376197,16.02877239,12.687121943,21.415463193,12.688039506,21.41569064,4.235434887,11.727348298,21.189377878,1.813942363,0.493561061,1.665304674,0.308703695,165.864877135,0.282838976,1.864277666,2780,5037,166.65554901,0.345729762,5.394508389,0.185373704,0.904665072,39
"96","HETARB_P1_R1_W_00001.jpg","HETARB",1,1,15.188934858,24.073408617,18.026508459,4.33360358,18.025516598,4.331754267,28.060662625,13.920953015,2.611233308,7.420289804,3.378994959,6.339976386,3.050350873,8.468216418,0.242404869,7.540268119,3304,1227,10.932743851,3.374210629,2.078441678,0.48112969,0.88974635,3
"97","HETARB_P1_R1_W_00001.jpg","HETARB",1,2,11.537833294,22.133467458,6.204566699,8.597982723,6.204587681,8.596769982,24.284959466,3.408524253,7.027972037,6.49644474,3.058391193,5.606459837,2.620267698,10.174325936,0.245843855,6.616123482,812,2190,11.660996381,2.918750218,2.139651548,0.46736582,0.858329218,6
"98","HETARB_P1_R1_W_00001.jpg","HETARB",1,3,9.354005825,22.697436944,16.738700495,12.94764765,16.739487355,12.945687103,20.51387745,14.313270782,11.550172532,5.766649325,2.792627544,4.911711158,2.424794483,11.464322904,0.279326402,5.841777642,3404,3267,11.707531699,2.6905947,2.02561957,0.493676115,0.871218123,18
"99","HETARB_P1_R1_W_00001.jpg","HETARB",1,4,17.973164508,27.746729165,8.553644716,17.235297689,8.550340434,17.235574166,29.639454468,4.020202492,15.173838787,8.074152749,3.843026726,7.218819108,3.170067493,14.997329413,0.25709522,8.190432013,953,4250,9.6660828,3.470040331,2.277181518,0.439139345,0.889131081,26
"100","HETARB_P1_R1_W_00001.jpg","HETARB",1,5,15.632416371,26.85990115,16.063144757,23.95192573,16.063121977,23.950893298,24.641739509,11.980456534,22.269306354,7.302172627,3.425398136,6.310274848,3.154190773,2.30874966,0.32351413,7.328456039,2840,5729,4.854026468,3.394679774,2.00060025,0.499849983,0.889970898,40
"101","HETARB_P2_R1_W_00003.jpg","HETARB",2,1,15.235060779,23.57653004,17.01393606,4.525548852,17.01388259,4.523962804,28.9231749,12.794621362,2.674510367,7.061719802,3.775531197,5.935646806,3.268031688,164.567845872,0.228855908,7.227042926,3033,860,164.389958825,3.589180667,1.816275781,0.550577181,0.85885919,42
"102","HETARB_P2_R1_W_00003.jpg","HETARB",2,2,19.044079559,31.026826632,5.32801991,8.481901576,5.345316923,8.481909652,64.80446537,0.89853424,6.201151798,8.474907457,5.678061442,7.613070297,3.185006081,0.993680728,0.056984926,8.813729906,213,1474,161.643098959,5.615635357,2.390284384,0.418360262,0.563241757,43
"103","HETARB_P2_R1_W_00003.jpg","HETARB",2,3,16.418906037,22.39643866,16.894843589,14.394955764,16.893412025,14.395175343,29.764809396,12.452925243,12.334808066,7.39076051,3.94005155,6.116729415,3.417708881,14.518684383,0.232888407,7.554696709,2952,3620,13.136099407,3.83109746,1.789716336,0.558747764,0.848210945,53
"104","HETARB_P2_R1_W_00003.jpg","HETARB",2,4,8.273249865,46.153016696,5.832775451,18.018720839,5.823922899,18.017808407,17.128423608,3.121668252,16.637648089,4.758434849,2.775753662,4.159956625,2.532196809,168.477780975,0.354365321,4.830458317,740,4173,170.093469593,2.70909644,1.642825159,0.608707503,0.910881332,62
"105","HETARB_P2_R1_W_00003.jpg","HETARB",2,5,12.395914233,25.93050883,17.057506683,23.511701985,17.056122975,23.508753098,24.469899835,13.587693837,21.725123645,5.964917444,3.598355431,4.837180893,3.262844318,6.214351713,0.260150128,5.984955829,3221,5602,4.689858826,3.594313601,1.482504349,0.674534277,0.847962798,71
"106","HETARB_P3_R1_W_00001.jpg","HETARB",3,1,17.673025702,21.026682931,17.035649758,5.856249843,17.034633976,5.855574561,26.295482862,13.570819955,4.058168727,7.724019688,3.497112136,6.849018608,3.285433503,177.414811586,0.32118738,7.74199811,3217,1358,176.094551039,3.487475354,2.08466207,0.479694054,0.902345638,73
"107","HETARB_P3_R1_W_00001.jpg","HETARB",3,2,10.139445556,19.434481017,5.750639562,8.858689139,5.74749571,8.857359487,19.874117468,3.168071429,7.46247451,5.876329561,2.678728838,5.211350973,2.477273765,174.834416675,0.322588118,5.897732708,751,2057,175.117240436,2.677328861,2.103663732,0.475361145,0.901863952,74
"108","HETARB_P3_R1_W_00001.jpg","HETARB",3,3,17.028846604,22.652595033,16.373630415,16.313082761,16.374204673,16.312516565,25.616651503,13.161628305,14.3681109,7.508877687,3.80084202,6.602661924,3.283796921,164.205676743,0.326099684,7.704550097,3120,3683,167.059464652,3.511798674,2.010679126,0.497344398,0.8893229,90
"109","HETARB_P3_R1_W_00001.jpg","HETARB",3,4,5.764957149,21.621389412,6.183019169,17.621226983,6.181637007,17.619927188,15.214655369,4.319713905,16.490001617,4.399864847,2.185167776,3.737398118,1.963978999,2.12666785,0.312954866,4.416579577,1024,4220,4.986333771,2.185167776,1.902972547,0.525493655,0.868962039,96
"110","HETARB_P3_R1_W_00001.jpg","HETARB",3,5,6.526266191,23.330440686,14.776380578,24.898031568,14.774758197,24.898081399,16.086731033,12.832587598,23.703586361,4.623443789,2.383435895,3.985016255,2.085186022,11.946102343,0.316912264,4.745366946,3042,5987,13.677995095,2.35676927,1.911108272,0.523256591,0.83245545,107
"111","HETARB_P4_R1_W_00002.jpg","HETARB",4,1,12.645051153,17.666172595,16.745675739,7.736041234,16.74026945,7.734228554,21.538302296,14.055944075,6.074597679,6.023976032,3.416961195,5.561250061,2.895064778,164.590571049,0.342537023,6.118527711,3332,1675,169.914216248,3.090642266,1.920941494,0.520578062,0.907022578,108
"112","HETARB_P4_R1_W_00002.jpg","HETARB",4,2,17.365946652,13.595802028,7.016233477,9.867760695,7.009843721,9.867164924,29.775965821,3.260877782,8.200706867,8.517092163,3.269314723,7.483370361,2.95468605,176.768526195,0.246136835,8.524815211,773,2322,177.560940949,3.196594234,2.532712524,0.394833599,0.872671243,111
"113","HETARB_P4_R1_W_00002.jpg","HETARB",4,3,9.871801322,25.267027099,17.118453047,15.557797779,17.112738353,15.556250458,19.38676176,13.992667016,14.465135724,6.728460624,2.164075423,6.147728998,2.044522103,178.215702027,0.330062149,6.735698219,3317,3666,177.343668028,2.131221489,3.006927138,0.332565424,0.920832929,123
"114","HETARB_P4_R1_W_00002.jpg","HETARB",4,4,12.480780945,26.309493158,7.436309524,19.230549125,7.438668429,19.229934517,22.93551546,3.476019783,17.920063154,7.205147803,2.577485543,6.460771102,2.459617219,179.289007092,0.298149863,7.205297226,824,4586,0.36899582,2.572455898,2.626738442,0.380700257,0.907252249,130
"115","HETARB_P4_R1_W_00002.jpg","HETARB",4,5,11.947681323,24.016105141,16.050049203,24.092704046,16.04719785,24.092945099,23.686972693,12.862116892,22.775522827,7.306391098,2.615451779,6.403478697,2.375624414,3.988973549,0.26759277,7.32757938,3049,5784,4.358227948,2.537166064,2.695492881,0.370989665,0.875191134,138
"116","HETARB_P5_R1_W_00001.jpg","HETARB",5,1,15.686229946,24.652497798,14.332040404,7.957224984,14.330156586,7.955485782,25.587422006,10.98489747,6.104126974,7.576373217,3.509767548,6.896799599,2.895883516,165.990697512,0.301075473,7.781974994,2604,1682,165.752834289,3.134490414,2.381587367,0.419888018,0.897174802,140
"117","HETARB_P5_R1_W_00001.jpg","HETARB",5,2,14.55087741,23.628703998,4.736322909,10.988876604,4.735831863,10.987115317,25.414092171,1.72535448,9.128770402,6.947821096,3.712254137,6.116977277,3.028743069,17.56237197,0.283106502,7.249576447,410,2846,16.705631011,3.332181088,2.019642187,0.495137211,0.868936194,143
"118","HETARB_P5_R1_W_00001.jpg","HETARB",5,3,17.641545472,23.418715956,14.955801046,14.013934778,14.95343404,14.012428403,26.828560584,11.47002159,12.29262336,8.137429808,3.463364371,7.15460324,3.139505095,2.459000508,0.308000731,8.149021799,2719,3365,176.943563328,3.367340859,2.278895247,0.438809112,0.890703111,150
"119","HETARB_P5_R1_W_00001.jpg","HETARB",5,4,13.007171666,23.655201157,5.620212498,20.299811205,5.618109312,20.298297816,21.974200882,2.817938368,18.637203158,6.76642686,3.281970135,5.759760828,2.875335596,7.142223714,0.338506144,6.786942393,668,4921,4.456063937,3.164469564,2.003161244,0.499210936,0.867965978,162
"120","HETARB_P5_R1_W_00001.jpg","HETARB",5,5,12.648147569,21.646261358,14.5701603,22.264965042,14.571534267,22.263571974,21.853509708,11.790625357,20.497548697,6.365672152,3.370558018,5.922029045,2.719358776,160.002136423,0.332808491,6.694076204,2795,5052,161.291020044,2.924014707,2.177729948,0.459193759,0.907878005,167
"121","HETARB_P6_R1_W_00001.jpg","HETARB",6,1,10.342848056,19.289466598,16.603097494,5.566050598,16.604134991,5.564926218,26.017530391,12.554168537,4.176285905,6.850796272,2.76309825,5.489868613,2.398768364,172.97597102,0.192007356,6.895582824,2976,1246,173.466268322,2.733486337,2.288619733,0.436944585,0.816478306,171
"122","HETARB_P6_R1_W_00001.jpg","HETARB",6,2,13.488237264,24.331777175,6.993833937,9.61569563,6.995329328,9.614062883,31.966778312,2.459368366,8.158522161,8.002438748,2.910744721,6.536831435,2.627229606,1.111575891,0.1658698,8.005680332,583,2289,1.630541278,2.909997933,2.488108166,0.401911787,0.843962881,174
"123","HETARB_P6_R1_W_00001.jpg","HETARB",6,3,17.335089265,21.776927737,16.628490953,14.389157648,16.628760554,14.387961941,34.091106365,11.929834887,12.579479361,8.42850428,3.560389195,7.093617146,3.111490331,7.268148401,0.187436323,8.504550791,2828,3588,7.667887573,3.438189555,2.279813334,0.438632403,0.853102226,180
"124","HETARB_P6_R1_W_00001.jpg","HETARB",6,4,20.282823917,27.599508449,7.917455395,18.24559909,7.914536098,18.244421353,37.959089025,2.640762602,16.405632205,9.208921343,3.682724843,7.743284133,3.335134427,176.637724004,0.176891401,9.216744317,626,4273,177.639165585,3.656943462,2.321730744,0.430713166,0.85779773,187
"125","HETARB_P6_R1_W_00001.jpg","HETARB",6,5,14.913353833,25.72417874,16.219982155,22.954714055,16.222023346,22.953087577,31.08104497,11.765314533,21.172503995,7.829481453,3.467582842,6.610485591,2.872447354,168.346700195,0.19399653,7.934494671,2789,5369,170.667883867,3.146572532,2.301342645,0.434528949,0.845738062,196
"126","HETARB_P7_R1_W_00001.jpg","HETARB",7,1,11.881019401,17.307748692,16.01829525,3.146396488,16.024370892,3.146679273,23.420866635,12.385429713,1.539741773,6.247554974,3.277751665,5.563308329,2.719134522,164.025112161,0.272180901,6.380706984,2940,510,167.204128921,2.962605843,2.045984958,0.488762147,0.871159152,198
"127","HETARB_P7_R1_W_00001.jpg","HETARB",7,2,11.648663632,25.466309616,7.998509832,7.685075188,8.003168816,7.68394951,26.491010192,4.184722846,6.188496386,6.530192505,2.914963192,5.562881361,2.666161332,1.372107265,0.208587812,6.540735621,992,1900,3.253622583,2.913407451,2.086475899,0.479277044,0.873774938,199
"128","HETARB_P7_R1_W_00001.jpg","HETARB",7,3,12.456383322,21.096066947,16.430577093,11.854973128,16.438913744,11.8550205,26.101681574,12.385429713,10.318379114,6.960476508,3.03729884,5.90195699,2.687237446,175.246008268,0.229754938,6.985844647,2936,2769,175.115681353,3.014099715,2.196291585,0.45531295,0.844791036,204
"129","HETARB_P7_R1_W_00001.jpg","HETARB",7,4,16.459782287,16.672436408,8.400659583,15.988910062,8.406971122,15.988744844,29.812535943,3.931614609,14.203590546,7.719801218,3.501330607,6.641966826,3.155277082,175.291357527,0.232721287,7.728520229,932,3755,177.278151642,3.453762792,2.105034409,0.475051617,0.878556302,214
"130","HETARB_P7_R1_W_00001.jpg","HETARB",7,5,14.931878943,14.632424516,15.156585907,23.250693712,15.160974764,23.25123529,28.109412744,10.921620411,21.649191174,7.445600628,3.294625547,6.655738089,2.856461371,170.292175083,0.237476576,7.540265759,2589,5330,169.947455173,3.141610703,2.330064098,0.429172743,0.871621369,229
"131","HETARB_P8_R1_W_00001.jpg","HETARB",8,1,13.541944065,20.04998395,14.354035077,9.556942779,14.352814834,9.556615285,21.69645416,10.98489747,7.829481453,6.479570858,3.505549077,6.128391941,2.813484983,21.012540105,0.361504205,6.859290289,2612,2579,19.99514851,2.996615446,2.178220953,0.459090249,0.921732621,234
"132","HETARB_P8_R1_W_00001.jpg","HETARB",8,2,19.671317347,18.329125819,7.26235559,12.845577038,7.264478337,12.845692,27.300284211,2.649199544,11.229568766,8.917846871,3.197600723,8.270758184,3.028295422,0.628788379,0.331672124,8.91820705,628,3052,0.514943472,3.196041575,2.731159623,0.366144839,0.925183744,236
"133","HETARB_P8_R1_W_00001.jpg","HETARB",8,3,17.613517569,19.652222418,15.581926496,16.565604883,15.586381034,16.565274978,26.955992788,11.069266882,14.984007609,8.411630398,3.117449781,7.74455742,2.895740308,175.222657681,0.3046108,8.453836154,2624,3810,174.272337614,2.993505213,2.674465455,0.373906493,0.92288341,237
"134","HETARB_P8_R1_W_00001.jpg","HETARB",8,4,10.721571766,20.657066874,7.219015666,20.911486924,7.220598596,20.912203394,21.453727135,3.712254137,19.611669869,6.568158741,2.535300837,5.903350682,2.312437443,175.91595652,0.292727023,6.587962741,880,4866,175.556272924,2.463116445,2.552869354,0.391716089,0.898757601,238
"135","HETARB_P8_R1_W_00001.jpg","HETARB",8,5,18.259921103,20.16154202,15.407227845,22.735046089,15.40474277,22.734718882,26.892531287,11.668289709,20.286625167,7.217803215,4.821711908,7.712151862,3.014626015,149.127073945,0.317281972,8.377702082,2776,4855,148.927391513,3.179020858,2.558244978,0.390892979,0.917029288,239
"136","IRIDOU_P1_R1_W_00001.jpg","IRIDOU",1,1,27.783001919,8.59084119,12.023009918,4.615813953,12.019376377,4.615296145,50.019629555,0,3.665850961,21.193596348,1.822379304,21.049904621,1.68050247,1.253892927,0.139543011,21.247036126,0,1297,4.064544111,1.800224455,12.52595875,0.079834208,0.906685715,2
"137","IRIDOU_P1_R1_W_00001.jpg","IRIDOU",1,2,17.435099943,8.582105749,11.674229418,7.876644809,11.672238595,7.876649506,44.306615989,0.573712003,7.259987921,19.902744341,1.286633536,20.243268156,1.096614368,179.901241804,0.111608467,19.908153048,136,1922,1.335607063,1.213075657,18.459787459,0.054171805,0.88707043,3
"138","IRIDOU_P1_R1_W_00001.jpg","IRIDOU",1,3,21.725415662,8.291109854,11.822621882,13.471715484,11.820029759,13.471793005,43.652980098,0.856349534,12.592134773,19.717131634,1.543960244,19.580637023,1.41270472,1.584084472,0.143268318,19.719669864,203,3328,0.919301392,1.425827729,13.860389041,0.072148047,0.978629224,4
"139","IRIDOU_P1_R1_W_00001.jpg","IRIDOU",1,4,19.295529894,14.966317243,11.685652995,18.004247014,11.673160317,18.006039745,46.133656905,0.299511413,16.30017044,18.869219042,4.69937626,16.777596993,1.464323628,8.834256139,0.113928088,19.313657162,71,4972,13.914834995,2.090681607,11.457574454,0.087278508,0.587822514,5
"140","IRIDOU_P1_R1_W_00001.jpg","IRIDOU",1,5,17.014645799,7.987362804,12.288243705,22.250600685,12.286364527,22.250593441,44.649229151,1.58614495,21.569040232,18.970462336,1.421624596,18.726736686,1.156833688,1.273961092,0.107251863,18.986682021,376,5351,2.368455447,1.305875408,16.187924741,0.061774441,0.843509526,6
"141","IRIDOU_P2_R1_W_00001.jpg","IRIDOU",2,1,14.021763978,8.579730504,9.449278969,6.580947781,9.454146952,6.581775098,43.47213919,0.75932471,4.686720848,19.61588834,3.033080369,16.913224484,1.055568345,171.790302449,0.093237473,19.744330314,180,1259,173.461085988,1.468414088,16.02286063,0.062410828,0.657227877,8
"142","IRIDOU_P2_R1_W_00001.jpg","IRIDOU",2,2,16.231750823,7.776145801,8.385919141,10.692772706,8.389088843,10.693114868,44.389633414,0.438720944,8.799729694,19.248881397,2.847467662,15.206110363,1.359118574,175.561216273,0.103517104,19.260417486,104,2314,178.01684906,2.140053348,11.188214669,0.089379765,0.534742426,9
"143","IRIDOU_P2_R1_W_00001.jpg","IRIDOU",2,3,17.371267505,5.752376257,9.254110931,15.341103713,9.254809551,15.34098168,44.498041717,1.079928476,14.397640194,18.894529865,2.290629542,15.294796157,1.446098693,0.538656193,0.110245171,18.910814677,256,3723,177.622037217,2.200384099,10.576592202,0.094548412,0.55958224,10
"144","IRIDOU_P2_R1_W_00001.jpg","IRIDOU",2,4,14.802826018,11.81301635,8.434732441,20.85928082,8.439135559,20.860008499,45.529910062,0,18.392531863,19.278410691,3.433835077,14.772340276,1.275867135,173.01847255,0.089734803,19.46595471,0,4360,172.040226931,2.166410927,11.578274786,0.086368653,0.481712886,11
"145","IRIDOU_P2_R1_W_00001.jpg","IRIDOU",2,5,10.807595185,11.281339089,9.404371198,24.89598472,9.402493965,24.896028609,40.393909926,1.109457771,23.526410596,17.987558684,2.029084364,14.30327979,0.962063091,176.757195053,0.083235223,18.02574754,263,5594,176.269766497,1.503701953,14.867299159,0.067261712,0.570824079,12
"146","IRIDOU_P3_R1_W_00001.jpg","IRIDOU",3,1,27.350233294,25.481277957,10.102164394,6.29364166,10.127118529,6.297041706,47.907085511,0.527308826,3.927396139,19.489334221,3.843026726,19.563424839,1.780025679,172.161700593,0.149751575,19.656827833,125,991,172.515050037,2.151311281,10.990529557,0.090987426,0.808514735,14
"147","IRIDOU_P3_R1_W_00001.jpg","IRIDOU",3,2,19.646261291,19.618842703,10.102541364,10.195146443,10.121626827,10.195658643,36.005355815,2.400309777,8.761763458,15.557719612,2.34968813,15.985804766,1.564788082,178.325274807,0.190438857,15.557848293,569,2289,179.766965305,2.111179406,10.215955086,0.0978861,0.7680249,15
"148","IRIDOU_P3_R1_W_00001.jpg","IRIDOU",3,3,17.384169238,23.007098355,12.098783537,13.959355151,12.105141864,13.958153679,47.614514193,0.885878828,13.380988777,19.864778106,1.261322713,20.181433254,1.096761139,179.216017345,0.096357404,19.87741606,210,3291,177.956761477,1.139723487,18.400937572,0.054345057,0.96695489,16
"149","IRIDOU_P3_R1_W_00001.jpg","IRIDOU",3,4,20.657810573,18.324733037,10.762673875,18.193269217,10.787106996,18.193631015,47.718015551,1.063054594,17.080587503,19.248881397,2.151420011,20.650820894,1.273670498,175.955572783,0.114006446,19.314816241,252,4143,175.264416965,1.426158991,16.213628979,0.061676507,0.827299394,17
"150","IRIDOU_P3_R1_W_00001.jpg","IRIDOU",3,5,16.714418015,40.989201403,12.650671946,24.078188209,12.862227853,24.09362225,44.910949946,2.493116131,22.978009416,18.683606335,1.851908598,17.651441567,1.205649856,178.937961438,0.104134981,18.706611839,591,5448,176.677545303,1.574627307,14.640603554,0.068303195,0.717284514,18
"151","MALLAU_P10_R1_W_00001.jpg","MALLAU",10,1,22.482435989,11.458146117,14.949359953,4.42833459,14.952009947,4.428403678,27.984591979,8.470688986,2.598577896,10.908964999,3.623666255,8.374727398,3.418084578,176.945715677,0.360757419,10.930880338,2008,938,176.371252553,3.586232282,2.450122929,0.408142787,0.844271497,1
"152","MALLAU_P10_R1_W_00001.jpg","MALLAU",10,2,24.051215584,9.091060608,8.825170555,8.765554977,8.825211161,8.765100591,27.762456931,3.020424957,6.547066388,10.120110995,4.176285905,7.970514032,3.842030597,169.618410238,0.39213093,10.130172119,716,2278,2.553809069,3.980470095,2.074557667,0.482030466,0.860258733,2
"153","MALLAU_P10_R1_W_00001.jpg","MALLAU",10,3,15.926789438,12.761067422,16.253424451,13.952285625,16.253067161,13.952310258,21.657177035,11.718911357,12.279967948,7.59746557,3.404305783,6.307064531,3.215222871,173.319707089,0.426711561,7.76338202,2782,3014,167.542107052,3.337126116,1.961625922,0.509781191,0.862304353,4
"154","MALLAU_P10_R1_W_00001.jpg","MALLAU",10,4,26.506353159,14.115290622,9.909155711,19.094438098,9.910281312,19.094573544,29.066173754,3.446490489,16.869663972,10.833032528,4.404083318,8.355329288,4.039210888,172.041136296,0.394261267,10.932049181,817,4374,172.282630241,4.258819157,2.068554854,0.483429288,0.844779559,6
"155","MALLAU_P10_R1_W_00001.jpg","MALLAU",10,5,8.080862777,14.781586855,15.099069002,23.816008757,15.099072912,23.815993319,17.07393838,11.136762412,22.632094826,6.652528153,2.434057542,5.541900835,1.856560474,165.71321281,0.348337457,6.88290117,2644,5480,164.464610677,1.964722419,2.98503653,0.335004276,0.843289881,7
"156","MALLAU_P1_R1_W_00001.jpg","MALLAU",1,1,18.867174551,10.448457054,15.111615567,4.566166495,15.112594265,4.566351685,24.194854946,9.993556877,2.805282956,9.238450637,3.467582842,7.47415021,3.214068765,175.118774038,0.405014606,9.317993328,2369,931,172.508203011,3.467582842,2.325448133,0.430024642,0.882013765,9
