 ,Label,Area,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
18,SALLEU_P3_R1_W_00001.jpg,1.298821946,62.666278963,10.866221325,15.266480299,10.858946767,15.268657246,7.125931555,9.845910405,14.751991726,2.408746719,0.966029770,1.929682174,0.856986444,6.557551108,0.321422437,2.421571157,2334,3657,5.899294104,0.952502395,2.251706766,0.444107561,0.819252766
19,SALLEU_P3_R1_W_00001.jpg,1.431273811,54.873991013,15.244170503,17.603378240,15.249938808,17.603835429,6.976713353,13.866112897,17.067932091,2.442494484,1.029306829,1.995707518,0.913137020,1.855543971,0.369513942,2.446952959,3287,4211,3.459266056,1.007885352,2.185550991,0.457550523,0.855359222
20,SALLEU_P4_R1_W_00001.jpg,2.033508928,71.889253650,16.683986126,5.513376349,16.690484349,5.515535322,9.438664541,15.169620316,4.847022732,2.826375309,1.202264124,2.423091100,1.068529360,168.584679246,0.286836784,2.887419103,3596,1230,168.197565792,1.177459449,2.267687899,0.440977791,0.879044883
21,SALLEU_P4_R1_W_00001.jpg,1.957219644,73.206796004,10.424571011,8.245878647,10.427791941,8.247514699,9.609377768,8.964250048,7.593247099,2.674510367,1.206482595,2.336079985,1.066748341,166.932147858,0.266353800,2.727103404,2127,1886,167.855721950,1.130640896,2.189907306,0.456640332,0.895285231
22,SALLEU_P4_R1_W_00001.jpg,32.819304759,72.266388365,2.625568358,19.147944401,2.663213412,19.175907702,113.035245158,1.430061537,11.613449591,2.552174719,15.102124786,16.885682731,2.474690382,90.576491793,0.032278361,15.215892506,399,6331,82.608997590,2.549817999,6.823351662,0.146555542,0.886356842
23,SALLEU_P4_R1_W_00001.jpg,1.504075178,68.076679236,16.756895948,14.195937356,16.763650829,14.192642925,7.725263004,15.625215142,13.600349249,2.067050599,1.333036713,1.886822379,1.014959339,27.207453412,0.316703498,2.349885034,3707,3539,29.464209494,1.097502117,1.859012777,0.537919918,0.858724917
24,SALLEU_P4_R1_W_00001.jpg,1.524237473,83.637978173,10.620874307,16.925395552,10.635974278,16.929094752,8.294632356,9.297509226,16.405632205,2.421402131,1.033525300,1.995744695,0.972428704,178.196928065,0.278399349,2.433732179,2204,3954,174.230114942,1.023509957,2.052330096,0.487251053,0.862489805
25,SALLEU_P4_R1_W_00001.jpg,1.174751760,82.166555707,13.569410581,23.583702084,13.566658989,23.584689166,6.775323079,12.301060301,23.070815770,2.256881777,0.949155887,1.909128678,0.783467565,163.010957376,0.321585123,2.345640365,2916,5503,163.813985886,0.870444182,2.436767982,0.410379653,0.860672355
26,SALLEU_P5_R1_W_00001.jpg,1.444371294,76.849010942,16.915677422,5.534518085,16.918688452,5.534806568,7.969128956,15.490224082,5.045290850,2.518426955,0.970248240,2.050953527,0.896671048,0.214126360,0.285803145,2.522751237,3672,1340,3.355208547,0.970248240,2.287297590,0.437197155,0.844356135
27,SALLEU_P5_R1_W_00001.jpg,1.063939217,64.074707099,8.975563052,8.859184079,8.979002661,8.859422514,7.261170975,7.622776394,8.407411927,2.244226365,0.864786475,1.749533888,0.774291652,179.026198496,0.253579041,2.244325481,1807,2110,0.538478314,0.864786475,2.259528285,0.442570251,0.799019051
