 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,CEAGRI_P2_R1_W_00003.jpg,6.6,9.9,5.8,9.9,5.8,12.4,8.2,4.4,3.5,2.7,3.2,2.6,176.5,0.5,3.5,1944,1364,170.2,2.7,1.2,0.8,0.9
2,CEAGRI_P2_R1_W_00003.jpg,4.6,16.6,5.8,16.6,5.8,10.3,14.9,4.7,3.1,2.2,2.8,2.1,4.5,0.5,3.2,3535,1405,6.0,2.2,1.3,0.7,0.9
3,CEAGRI_P2_R1_W_00003.jpg,32.8,2.2,16.8,2.2,16.7,127.0,0.9,9.2,2.6,15.1,16.9,2.5,88.8,0.0,15.2,220,5752,80.7,2.3,6.8,0.1,0.9
4,CEAGRI_P2_R1_W_00003.jpg,0.0,9.9,9.8,9.9,9.8,0.6,9.8,9.7,0.2,0.1,0.2,0.1,41.1,0.4,0.2,2315,2330,24.7,0.1,1.5,0.6,0.8
5,CEAGRI_P2_R1_W_00003.jpg,5.8,10.1,13.5,10.1,13.5,11.0,8.2,12.3,3.5,2.4,3.2,2.3,1.4,0.6,3.5,1941,3164,177.1,2.4,1.4,0.7,0.9
6,CEAGRI_P2_R1_W_00003.jpg,0.0,1.2,13.0,1.2,13.0,2.6,1.1,12.5,0.1,0.9,0.9,0.0,89.0,0.0,0.9,268,3180,87.6,0.1,31.9,0.0,0.4
7,CEAGRI_P2_R1_W_00003.jpg,5.6,16.3,14.2,16.3,14.2,10.4,14.8,12.9,3.0,2.5,2.9,2.5,7.2,0.7,3.1,3497,3294,168.9,2.5,1.2,0.9,1.0
8,CEAGRI_P2_R1_W_00003.jpg,5.5,14.0,22.0,14.0,22.0,10.9,12.5,20.7,3.0,2.5,2.9,2.4,18.6,0.6,3.1,2953,5303,14.7,2.5,1.2,0.8,1.0
