 ,Label,Area,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
18,ERIKAR_P3_R1_W_00001.jpg,0.277236006,12.578991410,10.868892236,14.010693470,10.869749726,14.010343143,3.509506707,10.069489348,13.752214191,1.468027773,0.497779532,1.366158388,0.258379884,20.086267309,0.282857269,1.530979405,2387,3375,16.487542660,0.298459347,5.287402286,0.189128791,0.845306565
19,ERIKAR_P3_R1_W_00001.jpg,0.346549456,7.074602679,13.620313225,20.623153584,13.620693793,20.623317502,3.733663938,12.824150657,20.320372932,1.501775537,0.653862945,1.474674870,0.299212037,157.048843325,0.312395403,1.591660882,3040,4846,160.652622188,0.342661617,4.928527895,0.202900343,0.834862385
20,ERIKAR_P4_R1_W_00001.jpg,0.457735704,24.005445033,17.259062496,3.127070656,17.259608725,3.126951104,4.889524886,16.350792087,2.851686133,1.725354480,0.531527297,1.459564059,0.399302241,2.366174738,0.240597623,1.730303312,3876,762,4.334424403,0.531527297,3.655286420,0.273576373,0.807078646
21,ERIKAR_P4_R1_W_00001.jpg,0.454657084,19.928428575,10.456714453,8.755419571,10.458914724,8.756023368,4.264840001,9.588583698,8.487562869,1.670514362,0.531527297,1.548477889,0.373842844,164.811858292,0.314114757,1.731984029,2274,2014,164.169617219,0.430424609,4.142055716,0.241426014,0.891125024
22,ERIKAR_P4_R1_W_00001.jpg,32.417268952,69.015570063,2.499104510,19.167209147,2.480464614,19.109875011,136.125843905,1.257104242,11.567046415,2.438276013,15.085250904,16.813828739,2.454821528,89.387957187,0.021983919,15.222276819,318,6315,81.409565211,2.315413824,6.849308003,0.146000151,0.932371373
23,ERIKAR_P4_R1_W_00001.jpg,0.734740368,22.672228776,16.322037460,12.073651141,16.324682711,12.073974000,6.122795985,15.245552787,11.718911357,2.033302834,0.746669298,1.633068457,0.572848302,177.187035591,0.246288531,2.035231738,3614,2837,177.505288549,0.742899435,2.850786939,0.350780336,0.807328686
24,ERIKAR_P4_R1_W_00001.jpg,0.514094035,7.935054087,10.807785590,15.830269334,10.807818100,15.830205905,4.926518986,9.871221229,15.481787141,1.805505421,0.645426003,1.549040122,0.422561589,13.685530829,0.266177969,1.867372618,2340,3817,14.789678781,0.590145428,3.665832777,0.272789312,0.782687619
25,ERIKAR_P4_R1_W_00001.jpg,0.293305337,20.574662343,0.109811279,23.780597637,0.109801323,23.784284514,17.608997814,0.008436941,19.826811870,0.210923531,7.795733689,8.436636580,0.044265028,91.182984732,0.011886679,7.798362941,4,4700,91.487867529,0.079074281,190.593725527,0.005246762,0.561481204
26,ERIKAR_P4_R1_W_00001.jpg,0.438374206,12.035870547,13.422233686,20.300817853,13.422807484,20.300801126,4.406045239,12.575260890,20.063046224,1.649422009,0.468250238,1.488381756,0.375008208,8.321907753,0.283763775,1.678702204,2981,4853,10.716946565,0.468250238,3.968931145,0.251957004,0.869384154
27,ERIKAR_P5_R1_W_00001.jpg,0.635441510,19.219162631,16.970647954,5.205644360,16.972491213,5.205812663,4.860368132,15.912071144,4.927173673,1.957370363,0.577930474,1.689404277,0.478908021,1.061446203,0.338023673,1.959569279,3772,1229,2.714577269,0.577930474,3.527617420,0.283477453,0.887001018
