 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,ARTCAL_P3_R1_W_00001.jpg,0.2,17.0,6.0,17.0,6.0,4.9,16.5,5.6,1.2,0.6,0.8,0.3,164.6,0.1,1.2,3904,1390,166.2,0.5,3.0,0.3,0.4
2,ARTCAL_P3_R1_W_00001.jpg,0.2,9.7,9.9,9.7,9.9,5.3,8.8,9.6,1.6,0.6,0.9,0.2,1.1,0.1,1.6,2084,2356,1.4,0.6,4.2,0.2,0.3
3,ARTCAL_P3_R1_W_00001.jpg,32.6,2.6,18.2,2.6,18.2,134.6,1.4,10.6,2.4,15.1,16.8,2.5,90.2,0.0,15.2,363,6098,82.2,2.3,6.8,0.1,0.9
4,ARTCAL_P3_R1_W_00001.jpg,0.1,17.3,13.2,17.3,13.2,4.8,16.5,12.9,1.3,0.6,0.7,0.3,177.1,0.1,1.3,3912,3151,173.8,0.6,2.8,0.4,0.3
5,ARTCAL_P3_R1_W_00001.jpg,0.0,1.4,13.3,1.4,13.3,1.6,1.4,13.0,0.1,0.6,0.5,0.0,90.8,0.1,0.6,339,3084,93.8,0.1,17.7,0.1,0.4
6,ARTCAL_P3_R1_W_00001.jpg,0.0,1.5,14.4,1.5,14.4,2.5,1.4,14.0,0.1,0.9,0.9,0.0,90.5,0.0,0.9,341,3312,91.6,0.1,34.0,0.0,0.4
7,ARTCAL_P3_R1_W_00001.jpg,0.1,11.1,16.5,11.1,16.5,3.4,10.5,16.3,1.0,0.5,0.7,0.2,176.1,0.1,1.0,2496,3914,174.9,0.5,2.9,0.3,0.4
8,ARTCAL_P3_R1_W_00001.jpg,0.1,13.4,21.9,13.4,21.9,2.4,13.0,21.7,0.8,0.3,0.6,0.1,3.3,0.2,0.8,3073,5198,7.5,0.3,4.3,0.2,0.6
9,ARTCAL_P3_R1_W_00001.jpg,0.0,14.2,26.8,14.2,26.8,0.5,14.1,26.7,0.1,0.2,0.2,0.1,104.4,0.7,0.2,3347,6324,118.4,0.1,1.4,0.7,0.9
