 ,Label,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,ARTCAL_P1_R1_W_00001.jpg,0.0,0.0,0.3,0.0,0.3,0.2,0.0,0.3,0.0,0.1,0.1,0.0,94.8,0.8,0.1,0,76,123.7,0.0,1.6,0.6,0.9
2,ARTCAL_P1_R1_W_00001.jpg,0.0,3.8,1.0,3.8,1.0,0.3,3.8,0.9,0.1,0.1,0.1,0.1,63.1,0.8,0.1,906,250,72.9,0.1,1.6,0.6,0.9
3,ARTCAL_P1_R1_W_00001.jpg,0.0,6.7,1.8,6.7,1.8,0.2,6.7,1.8,0.0,0.1,0.1,0.0,72.2,0.5,0.1,1580,439,60.3,0.0,1.8,0.6,0.8
4,ARTCAL_P1_R1_W_00001.jpg,0.0,6.7,1.9,6.7,1.9,0.2,6.7,1.9,0.1,0.0,0.0,0.0,173.5,0.7,0.1,1590,453,157.4,0.0,1.2,0.8,0.8
5,ARTCAL_P1_R1_W_00001.jpg,0.0,6.6,2.1,6.6,2.1,0.2,6.6,2.1,0.1,0.0,0.1,0.0,18.6,0.7,0.1,1565,499,28.3,0.0,2.1,0.5,0.8
6,ARTCAL_P1_R1_W_00001.jpg,0.0,2.4,2.4,2.4,2.4,0.1,2.4,2.3,0.0,0.0,0.0,0.0,103.5,0.6,0.0,569,555,127.9,0.0,1.1,0.9,0.8
7,ARTCAL_P1_R1_W_00001.jpg,0.0,2.6,2.5,2.6,2.5,0.2,2.6,2.5,0.1,0.1,0.0,0.0,46.2,0.4,0.1,621,596,48.0,0.0,1.2,0.8,0.7
8,ARTCAL_P1_R1_W_00001.jpg,0.0,2.5,2.7,2.5,2.7,0.2,2.4,2.7,0.0,0.1,0.0,0.0,95.2,0.4,0.1,583,644,74.1,0.0,1.7,0.6,0.6
9,ARTCAL_P1_R1_W_00001.jpg,0.0,16.7,3.0,16.7,3.0,0.2,16.6,3.0,0.1,0.1,0.1,0.0,116.4,0.3,0.1,3943,704,109.4,0.0,2.7,0.4,0.6
10,ARTCAL_P1_R1_W_00001.jpg,0.0,16.7,3.1,16.7,3.1,0.2,16.7,3.1,0.0,0.1,0.1,0.0,95.3,0.4,0.1,3957,730,110.6,0.0,2.2,0.5,0.7
11,ARTCAL_P1_R1_W_00001.jpg,0.0,9.5,4.9,9.5,4.9,0.2,9.4,4.9,0.1,0.1,0.1,0.0,25.0,0.5,0.1,2232,1163,22.4,0.0,1.7,0.6,0.7
12,ARTCAL_P1_R1_W_00001.jpg,0.0,9.4,5.2,9.4,5.2,0.1,9.4,5.2,0.1,0.0,0.1,0.0,170.7,0.7,0.1,2221,1224,167.9,0.0,2.0,0.5,0.8
13,ARTCAL_P1_R1_W_00001.jpg,0.6,16.8,6.7,16.8,6.7,17.1,14.8,5.7,3.5,2.0,1.4,0.5,8.3,0.0,3.5,3510,1664,7.1,1.7,2.6,0.4,0.2
14,ARTCAL_P1_R1_W_00001.jpg,0.0,16.5,6.9,16.5,6.9,0.2,16.5,6.9,0.0,0.1,0.1,0.0,95.2,0.6,0.1,3910,1627,107.1,0.0,2.0,0.5,0.8
15,ARTCAL_P1_R1_W_00001.jpg,0.0,3.7,7.5,3.7,7.5,0.2,3.7,7.5,0.0,0.1,0.1,0.0,131.2,0.6,0.1,883,1779,126.9,0.0,2.0,0.5,0.8
16,ARTCAL_P1_R1_W_00001.jpg,0.5,9.7,10.0,9.7,10.0,14.1,7.6,9.0,3.6,1.9,1.4,0.5,2.5,0.0,3.6,1798,2425,177.8,1.8,2.8,0.4,0.2
17,ARTCAL_P1_R1_W_00001.jpg,0.0,10.7,10.0,10.7,10.0,0.3,10.6,10.0,0.1,0.1,0.1,0.1,34.6,0.4,0.1,2514,2381,33.7,0.1,1.6,0.6,0.7
18,ARTCAL_P1_R1_W_00001.jpg,0.0,3.4,10.1,3.4,10.1,0.9,3.2,10.1,0.4,0.0,0.4,0.0,0.2,0.1,0.4,766,2396,1.3,0.0,16.6,0.1,0.6
19,ARTCAL_P1_R1_W_00001.jpg,33.4,2.6,17.6,2.7,17.6,92.0,1.4,10.1,2.5,15.1,16.9,2.5,90.8,0.0,15.2,397,5972,82.5,2.3,6.7,0.1,1.0
20,ARTCAL_P1_R1_W_00001.jpg,0.0,1.4,10.3,1.4,10.3,0.4,1.4,10.2,0.0,0.2,0.2,0.0,90.0,0.3,0.2,336,2452,80.1,0.0,6.4,0.2,0.7
21,ARTCAL_P1_R1_W_00001.jpg,0.0,15.2,11.3,15.2,11.3,0.2,15.1,11.3,0.0,0.1,0.1,0.0,68.8,0.3,0.1,3592,2698,66.0,0.0,3.8,0.3,0.6
22,ARTCAL_P1_R1_W_00001.jpg,0.0,12.3,11.6,12.3,11.6,0.1,12.3,11.6,0.0,0.0,0.0,0.0,177.0,0.8,0.0,2916,2754,160.0,0.0,1.8,0.6,0.9
23,ARTCAL_P1_R1_W_00001.jpg,0.0,4.5,12.1,4.5,12.1,0.2,4.5,12.1,0.1,0.1,0.1,0.0,146.9,0.7,0.1,1064,2857,148.0,0.0,1.8,0.5,0.8
24,ARTCAL_P1_R1_W_00001.jpg,0.0,4.6,12.2,4.6,12.2,0.1,4.6,12.2,0.1,0.0,0.1,0.0,150.2,0.7,0.1,1080,2885,149.7,0.0,2.0,0.5,0.8
25,ARTCAL_P1_R1_W_00001.jpg,0.0,18.7,12.5,18.7,12.5,0.3,18.7,12.5,0.1,0.0,0.1,0.0,163.1,0.3,0.1,4430,2952,162.9,0.0,5.4,0.2,0.7
26,ARTCAL_P1_R1_W_00001.jpg,0.0,18.4,12.6,18.4,12.6,0.4,18.4,12.5,0.1,0.1,0.2,0.0,53.1,0.4,0.2,4360,3000,50.9,0.0,4.6,0.2,0.8
27,ARTCAL_P1_R1_W_00001.jpg,0.0,9.2,12.8,9.2,12.8,0.2,9.2,12.8,0.0,0.0,0.0,0.0,119.8,0.6,0.1,2186,3033,151.4,0.0,1.2,0.8,0.8
28,ARTCAL_P1_R1_W_00001.jpg,0.0,3.7,12.9,3.7,12.9,0.2,3.7,12.9,0.0,0.1,0.1,0.0,97.5,0.5,0.1,880,3056,107.4,0.0,2.3,0.4,0.8
29,ARTCAL_P1_R1_W_00001.jpg,0.0,3.7,13.0,3.7,13.0,0.2,3.7,13.0,0.0,0.1,0.1,0.0,91.1,0.5,0.1,880,3076,104.0,0.0,3.8,0.3,0.9
30,ARTCAL_P1_R1_W_00001.jpg,0.0,13.9,13.3,13.9,13.3,0.3,13.8,13.3,0.1,0.1,0.1,0.1,106.8,0.7,0.1,3280,3150,130.1,0.1,1.1,0.9,0.8
31,ARTCAL_P1_R1_W_00001.jpg,0.0,0.7,13.5,0.7,13.5,0.2,0.7,13.4,0.1,0.1,0.1,0.0,129.0,0.6,0.1,168,3189,137.5,0.0,2.7,0.4,0.8
32,ARTCAL_P1_R1_W_00001.jpg,0.0,3.9,13.7,3.9,13.7,0.3,3.9,13.7,0.1,0.0,0.1,0.0,0.8,0.4,0.1,924,3249,18.4,0.0,3.5,0.3,0.8
33,ARTCAL_P1_R1_W_00001.jpg,0.0,0.6,14.2,0.6,14.2,0.2,0.6,14.2,0.1,0.0,0.0,0.0,156.8,0.7,0.1,140,3366,164.1,0.0,1.5,0.7,0.8
34,ARTCAL_P1_R1_W_00001.jpg,0.0,4.5,14.6,4.5,14.6,0.2,4.5,14.6,0.1,0.1,0.1,0.0,49.7,0.7,0.1,1061,3474,65.0,0.0,1.8,0.6,0.8
35,ARTCAL_P1_R1_W_00001.jpg,0.0,4.7,14.8,4.7,14.8,0.1,4.7,14.8,0.0,0.0,0.0,0.0,110.2,0.9,0.0,1113,3511,111.8,0.0,1.2,0.8,0.9
36,ARTCAL_P1_R1_W_00001.jpg,0.6,15.8,16.3,15.8,16.3,16.9,13.7,15.3,3.4,1.9,1.4,0.5,3.0,0.0,3.4,3254,3860,172.8,1.6,2.5,0.4,0.2
37,ARTCAL_P1_R1_W_00001.jpg,0.0,3.8,16.7,3.8,16.7,0.1,3.8,16.7,0.0,0.1,0.1,0.0,84.9,0.7,0.1,894,3968,67.4,0.0,2.1,0.5,0.8
38,ARTCAL_P1_R1_W_00001.jpg,0.0,1.5,17.3,1.5,17.3,0.2,1.5,17.3,0.0,0.1,0.0,0.0,89.5,0.6,0.1,352,4108,71.6,0.0,1.2,0.8,0.8
39,ARTCAL_P1_R1_W_00001.jpg,0.5,9.7,18.7,9.7,18.7,13.7,7.8,17.7,3.0,2.0,1.3,0.5,167.3,0.0,3.1,1855,4395,168.6,1.7,2.5,0.4,0.2
40,ARTCAL_P1_R1_W_00001.jpg,0.0,6.2,17.9,6.2,17.9,0.2,6.2,17.8,0.0,0.1,0.1,0.0,110.9,0.4,0.1,1471,4224,116.6,0.0,3.4,0.3,0.7
41,ARTCAL_P1_R1_W_00001.jpg,0.0,10.1,19.5,10.1,19.5,0.3,10.0,19.4,0.1,0.1,0.1,0.1,57.5,0.6,0.1,2380,4618,48.6,0.1,1.4,0.7,0.8
42,ARTCAL_P1_R1_W_00001.jpg,0.0,17.7,20.6,17.7,20.6,0.4,17.7,20.6,0.1,0.1,0.1,0.0,14.7,0.2,0.1,4186,4886,26.6,0.1,2.4,0.4,0.4
43,ARTCAL_P1_R1_W_00001.jpg,0.0,13.4,21.2,13.4,21.2,0.2,13.4,21.1,0.0,0.1,0.1,0.0,123.2,0.7,0.1,3169,5009,121.0,0.0,1.8,0.5,0.8
44,ARTCAL_P1_R1_W_00001.jpg,0.0,16.5,21.5,16.5,21.5,0.2,16.5,21.5,0.1,0.1,0.1,0.1,47.7,0.7,0.1,3914,5105,55.5,0.1,1.2,0.8,0.9
45,ARTCAL_P1_R1_W_00001.jpg,0.0,0.9,23.1,0.9,23.1,0.1,0.8,23.1,0.1,0.0,0.1,0.0,174.4,0.9,0.1,200,5470,157.4,0.0,1.7,0.6,1.0
